run_id	disease_group	feature_set	repeat_index	seed	auc
PsA_species_diversity_all_features	PsA	species_diversity	91	132	0.5497737556561086
PsA_species_diversity_all_features	PsA	species_diversity	92	133	0.5339366515837104
PsA_species_diversity_all_features	PsA	species_diversity	93	134	0.5475113122171946
PsA_species_diversity_all_features	PsA	species_diversity	94	135	0.4660633484162896
PsA_species_diversity_all_features	PsA	species_diversity	95	136	0.5158371040723982
PsA_species_diversity_all_features	PsA	species_diversity	96	137	0.4841628959276018
PsA_species_diversity_all_features	PsA	species_diversity	97	138	0.4886877828054298
PsA_species_diversity_all_features	PsA	species_diversity	98	139	0.4570135746606334
PsA_species_diversity_all_features	PsA	species_diversity	99	140	0.4479638009049773
PsA_species_diversity_all_features	PsA	species_diversity	100	141	0.4841628959276018
